Frame Number,Timecode,adaptive_ratio (w=2),content_val,delta_edges,delta_hue,delta_lum,delta_sat
929,00:00:30.933,1.024716930832696,2.7870732060185186,9.729207356770834,3.871975368923611,2.7187296549479165,1.7705145941840277
930,00:00:30.967,1.2777294750258559,3.3652728045428244,10.777180989583334,5.165269639756945,2.8967759874131946,2.0337727864583335
931,00:00:31.000,0.7702302484933073,2.299452039930556,10.21514892578125,2.852199978298611,2.42767333984375,1.6184828016493056
932,00:00:31.033,0.942495728267852,2.8772221317997686,10.405375162760416,3.8470052083333335,2.840060763888889,1.9446004231770833
933,00:00:31.067,0.9630186428083374,2.9120664243344905,11.35650634765625,3.81195068359375,2.835049099392361,2.089199490017361
934,00:00:31.100,1.1883425506657619,3.6342863859953702,12.842000325520834,5.120964898003472,3.1693115234375,2.612582736545139
935,00:00:31.133,1.02390825049658,3.2846159758391202,11.9427490234375,4.117641872829861,3.2554863823784723,2.4807196723090277
936,00:00:31.167,0.9313365856454215,3.1592226381655095,12.086283365885416,4.111701117621528,3.0305379231770835,2.3354288736979165
937,00:00:31.200,0.9728611166218538,3.126105414496528,10.062967936197916,4.186937120225695,2.9036661783854165,2.2877129448784723
938,00:00:31.233,1.17111500012491,3.5235460069444446,10.561014811197916,5.275682237413195,2.9701131184895835,2.3248426649305554
939,00:00:31.267,0.9426805962919312,2.885859736689815,9.71710205078125,3.7919718424479165,2.8621080186631946,2.0034993489583335
940,00:00:31.300,0.8927922853281233,2.863654242621528,10.52642822265625,3.9974229600694446,2.6835734049479165,1.9099663628472223
941,00:00:31.333,0.8928295649202838,2.732028537326389,10.439961751302084,3.9063042534722223,2.458835177951389,1.8309461805555556
942,00:00:31.367,1.3206946935235737,3.6886687102141202,10.600789388020834,5.728847927517361,2.9446818033854165,2.3924763997395835
943,00:00:31.400,0.9216326850827127,2.8016832139756946,10.51605224609375,3.4882134331597223,2.786105685763889,2.1307305230034723
944,00:00:31.433,0.8408569929202789,2.774538393373843,9.210408528645834,3.5852864583333335,2.6647406684027777,2.0735880533854165
945,00:00:31.467,0.9531459646786731,2.96441650390625,9.248453776041666,3.7747260199652777,2.801784939236111,2.316738552517361
946,00:00:31.500,1.2714076246334312,3.7438535337094905,9.881388346354166,5.330159505208333,3.0760498046875,2.825351291232639
947,00:00:31.533,0.9649548761240774,3.120481137876157,9.788004557291666,3.6514078776041665,3.161838107638889,2.5481974283854165
948,00:00:31.567,0.8141969937706489,2.9191736291956016,10.481465657552084,3.2548353407118054,2.9960191514756946,2.5066663953993054
949,00:00:31.600,0.9797875757829897,3.307798032407407,10.498758951822916,4.198479546440972,3.0847710503472223,2.6401435004340277
950,00:00:31.633,1.304363646457701,4.169230143229167,10.95703125,5.720126681857639,3.589694552951389,3.1978691948784723
951,00:00:31.667,0.8985349126701685,3.2952586986400463,11.619364420572916,3.806911892361111,3.433837890625,2.6450263129340277
952,00:00:31.700,0.8278103075804627,3.2632536711516202,11.513875325520834,3.9967244466145835,3.228183322482639,2.564853244357639
953,00:00:31.733,1.0612947449195556,3.929192437065972,11.866658528645834,5.0279541015625,3.8682861328125,2.8913370768229165
954,00:00:31.767,1.1523886997467276,4.37444164134838,12.81951904296875,5.996507432725695,3.98175048828125,3.1450670030381946
955,00:00:31.800,0.9379496481585212,3.8760986328125,13.378092447916666,4.694118923611111,4.058424207899305,2.8757527669270835
956,00:00:31.833,0.9585857313365014,4.11536548755787,13.277791341145834,5.1549072265625,4.143608940972222,3.047580295138889
957,00:00:31.867,0.9652236471874829,4.111093026620371,12.845458984375,5.358784993489583,3.9686482747395835,3.0058458116319446
958,00:00:31.900,1.1445682683825709,4.811021592881944,14.958699544270834,6.593424479166667,4.322408040364583,3.5172322591145835
959,00:00:31.933,0.9358018465014056,4.23436595775463,14.56787109375,5.206949869791667,4.237820095486111,3.258327907986111
960,00:00:31.967,0.9222101151660437,4.3525774920428235,13.196512858072916,5.5164794921875,4.205763075086805,3.3354899088541665
961,00:00:32.000,1.0443070444787876,4.824720594618055,14.099222819010416,6.554233127170139,4.485195583767361,3.4347330729166665
962,00:00:32.033,1.054748324649593,5.0087890625,12.734781901041666,6.918714735243055,4.469082302517361,3.6385701497395835
963,00:00:32.067,1.0061000034573786,4.884351942274305,14.173583984375,6.293450249565972,4.720228407118055,3.639377170138889
964,00:00:32.100,1.0048449017914889,4.9335507993344905,13.28125,6.787495930989583,4.372395833333333,3.6407606336805554
965,00:00:32.133,0.927927343964628,4.651891637731482,13.471476236979166,6.558634440104167,3.974704318576389,3.422336154513889
966,00:00:32.167,1.0236015759897203,5.094021267361111,14.130350748697916,7.335903591579861,4.238966200086805,3.7071940104166665
967,00:00:32.200,1.0377354336389228,5.140903049045139,14.856669108072916,7.3232421875,4.444661458333333,3.6548055013020835
968,00:00:32.233,1.0399820817242211,5.179920337818287,13.492228190104166,7.650343153211805,4.356160481770833,3.5332573784722223
969,00:00:32.267,0.969152231264517,4.890019169560185,13.1048583984375,6.943956163194445,4.36785888671875,3.358242458767361
970,00:00:32.300,0.9277101548535039,4.798170301649306,12.854105631510416,6.770345052083333,4.299187554253472,3.324978298611111
971,00:00:32.333,0.9821242975257342,5.063673231336806,13.749898274739584,7.079820421006945,4.586201985677083,3.524997287326389
972,00:00:32.367,1.069671184675034,5.55461742259838,14.943135579427084,7.83966064453125,4.812845865885417,4.011345757378472
973,00:00:32.400,1.0118823414376996,5.380542896412037,15.214640299479166,7.549913194444445,4.577643500434028,4.014071994357639
974,00:00:32.433,1.0423642204657833,5.52892162181713,16.05682373046875,7.811998155381945,4.727803548177083,4.046963161892361
975,00:00:32.467,0.9552988995392271,5.122228551793982,15.188700358072916,6.976915147569445,4.600111219618055,3.7896592881944446
976,00:00:32.500,0.9599218563943012,5.1594622576678235,14.81170654296875,7.021158854166667,4.744927300347222,3.7123006184895835
977,00:00:32.533,1.043991809528427,5.378720883969907,14.82208251953125,7.845303005642361,4.641513400607639,3.6493462456597223
978,00:00:32.567,1.0811993277115663,5.469638400607639,13.736063639322916,8.12515597873264,4.639879014756945,3.6438802083333335
979,00:00:32.600,0.91674994047807,4.856958459924769,13.68072509765625,6.691609700520833,4.629218207465278,3.2500474717881946
980,00:00:32.633,0.8959230673315665,4.840307165075232,13.779296875,6.428595648871528,4.723192003038195,3.3691338433159723
981,00:00:32.667,1.0463604209756294,5.503408926504629,14.206441243489584,7.968288845486111,4.925625271267361,3.6163126627604165
982,00:00:32.700,1.1008551917188143,5.780363859953705,14.301554361979166,8.286322699652779,5.163730197482639,3.8910386827256946
983,00:00:32.733,1.025616875116483,5.560662163628472,15.162760416666666,7.680636935763889,5.222215440538195,3.7791341145833335
984,00:00:32.767,0.9241504940142424,5.0987978334780095,15.183512369791666,6.642035590277778,4.967000325520833,3.6873575846354165
985,00:00:32.800,0.9994368307573673,5.3045224790219905,14.891255696614584,7.293321397569445,4.906338161892361,3.7139078776041665
986,00:00:32.833,1.0628334275983333,5.42357494212963,15.793965657552084,7.826483832465278,4.772894965277778,3.6713460286458335
987,00:00:32.867,1.0001890010192438,5.147011085792824,14.69757080078125,7.071445041232639,4.78271484375,3.5868733723958335
988,00:00:32.900,0.975150339493829,4.8614275896990735,14.102681477864584,6.747144911024305,4.409518771701389,3.4276190863715277
989,00:00:32.933,1.0943782244160776,4.99462890625,13.468017578125,7.400166829427083,4.183980305989583,3.3997395833333335
990,00:00:32.967,0.3134055057868385,4.376028555410879,12.3785400390625,6.432515462239583,3.6909925672743054,3.00457763671875
991,00:00:33.000,0.2944482790504577,3.8711186161747686,10.882670084635416,6.003268771701389,3.1042005750868054,2.505886501736111
992,00:00:33.033,14.366610989532882,42.124154550057874,93.01544189453125,63.7572021484375,35.33650037977431,27.278761121961807
993,00:00:33.067,0.0860570088492717,1.0932843243634258,5.0634765625,0.9776407877604166,1.3045586480034723,0.9976535373263888
994,00:00:33.100,0.20000169454773584,2.387916847511574,6.59393310546875,3.8240831163194446,1.7138875325520833,1.6257798936631944
995,00:00:33.133,1.2373959727917898,2.4335575810185186,7.3876953125,3.8643798828125,1.8996242947048612,1.5366685655381944
996,00:00:33.167,0.9430017450329544,2.1069358543113426,5.374755859375,3.5668809678819446,1.2891777886284723,1.4647488064236112
997,00:00:33.200,1.0545163040990735,2.278568974247685,4.503173828125,3.9811469184027777,1.2668389214409723,1.5877210828993056
998,00:00:33.233,0.8588239023952063,1.8371016890914351,5.475056966145833,2.7270982530381946,1.4428914388020833,1.3413153754340277
999,00:00:33.267,0.7107451174795941,2.2654916268807868,4.99603271484375,3.518893771701389,1.6094563802083333,1.6681247287326388
1000,00:00:33.300,0.5799566342613418,1.9053638599537035,6.43310546875,2.65264892578125,1.5008544921875,1.5625881618923612
1001,00:00:33.333,3.1224490491669155,6.728918004918982,10.099283854166666,13.327338324652779,2.576870388454861,4.282545301649305
1002,00:00:33.367,0.7011591796796264,2.3099116572627314,7.62115478515625,3.0987616644965277,1.9772271050347223,1.8537462022569444
1003,00:00:33.400,0.6333858616591966,2.139284487123842,7.38250732421875,2.6376749674479165,2.0376993815104165,1.7424791124131944
1004,00:00:33.433,1.071195468243864,2.4041069878472223,7.43438720703125,3.2536417643229165,2.1581963433159723,1.8004828559027777
1005,00:00:33.467,0.9338773050930973,2.067213270399306,7.25799560546875,2.7010904947916665,1.8450385199652777,1.6555107964409723
1006,00:00:33.500,1.1493752999178044,2.46087646484375,8.535970052083334,3.6561347113715277,1.8562282986111112,1.8702663845486112
1007,00:00:33.533,0.8049239266899073,1.8500569661458333,7.16461181640625,2.362453884548611,1.7139146592881944,1.4738023546006944
1008,00:00:33.567,0.9309814587311974,2.2428453233506946,8.08807373046875,3.05889892578125,2.023281521267361,1.6463555230034723
1009,00:00:33.600,1.0433397291558975,2.422763400607639,8.037923177083334,3.3686726888020835,2.13641357421875,1.7632039388020833
1010,00:00:33.633,1.2100977098934504,2.9027800383391202,7.560628255208333,4.560967339409722,2.1235215928819446,2.0238511827256946
1011,00:00:33.667,0.8585888213795191,2.2928105107060186,6.948445638020833,3.173984103732639,2.0261773003472223,1.6782701280381944
1012,00:00:33.700,0.9376381754936535,2.636773003472222,8.610331217447916,3.8181830512152777,2.21734619140625,1.8747897677951388
1013,00:00:33.733,0.9767814699960439,2.7194462528935186,9.283040364583334,3.8592122395833335,2.262973361545139,2.0361531575520835
1014,00:00:33.767,1.1903836952185065,3.3335367838541665,10.104471842447916,5.200961642795139,2.4254218207465277,2.3742268880208335
1015,00:00:33.800,0.9496090323756756,2.873234501591435,10.192667643229166,3.974331325954861,2.4886949327256946,2.15667724609375
1016,00:00:33.833,0.931922768247861,2.972100151909722,10.05950927734375,4.373914930555555,2.3920423719618054,2.1503431532118054
1017,00:00:33.867,1.0278511229646161,3.0777271412037037,10.517781575520834,4.513108995225695,2.4495374891493054,2.270534939236111
1018,00:00:33.900,1.277278767206441,3.472353334780093,11.05560302734375,5.561075846354167,2.5088975694444446,2.3470865885416665
1019,00:00:33.933,0.9921618439346997,2.6596385814525463,10.120035807291666,3.657809787326389,2.2852105034722223,2.0358954535590277
1020,00:00:33.967,0.85699800700011,2.164756492332176,8.42010498046875,3.16326904296875,1.8705851236979167,1.4604153103298612
1021,00:00:34.000,0.9263569822917681,2.0077627676504632,7.41363525390625,3.05633544921875,1.54437255859375,1.4225802951388888
1022,00:00:34.033,1.0525208353522628,1.9641497576678242,6.585286458333333,3.1478678385416665,1.327392578125,1.4171888563368056
1023,00:00:34.067,1.0836889685520459,1.8809543185763886,6.538594563802083,3.0480278862847223,1.3139987521701388,1.2808363172743056
1024,00:00:34.100,0.7520609728695549,1.4110808195891202,4.8248291015625,1.9822998046875,1.0417751736111112,1.20916748046875
1025,00:00:34.133,0.8161857683431571,1.5597895869502316,5.78460693359375,2.25714111328125,1.1259969075520833,1.2962307400173612
1026,00:00:34.167,1.1117872856385975,2.100246853298611,6.664835611979167,3.3594902886284723,1.2797444661458333,1.6615058051215277
1027,00:00:34.200,1.087955189414602,2.2520051179108793,5.373026529947917,3.7309502495659723,1.3345404730902777,1.6905246310763888
1028,00:00:34.233,1.0459511404504958,2.333414713541667,5.331522623697917,3.5762803819444446,1.4598185221354167,1.9641452365451388
1029,00:00:34.267,1.013575962076398,2.286320439091435,6.019795735677083,3.478305392795139,1.5417548285590277,1.8389010959201388
1030,00:00:34.300,1.069183291336996,2.2850364402488426,5.8001708984375,3.3186170789930554,1.5727471245659723,1.9637451171875
1031,00:00:34.333,1.0397582437563184,2.1523324471932868,5.210469563802083,3.2052680121527777,1.4399753146701388,1.8117540147569444
1032,00:00:34.367,0.8069224654404199,1.7766497576678242,4.356180826822917,2.5478922526041665,1.2661946614583333,1.5158623589409723
1033,00:00:34.400,0.9192407703718363,1.9321198640046295,4.390767415364583,2.6877848307291665,1.3676961263020833,1.7408786349826388
1034,00:00:34.433,1.2623570761483003,2.4375519929108793,5.393778483072917,3.477871365017361,1.6713935004340277,2.16339111328125
1035,00:00:34.467,0.9520573170477724,2.0409252025462963,4.434000651041667,2.763400607638889,1.5682779947916667,1.7910970052083333
1036,00:00:34.500,0.8818095713163439,1.9741165726273149,6.43310546875,2.4428168402777777,1.7014499240451388,1.7780829535590277
1037,00:00:34.533,1.0570970447322845,2.2310112847222223,6.493631998697917,3.0834893120659723,1.7391899956597223,1.8703545464409723
1038,00:00:34.567,1.0974119024864517,2.245354546440972,8.1866455078125,3.1394721137152777,1.6506076388888888,1.94598388671875
1039,00:00:34.600,1.0466995670136467,2.1816338433159723,6.804911295572917,3.1777818467881946,1.4510430230034723,1.91607666015625
1040,00:00:34.633,0.7845207517327746,1.7974197952835649,5.084228515625,2.2406209309895835,1.3905504014756944,1.7610880533854167
1041,00:00:34.667,0.9568598797825436,2.0634064850983798,5.35919189453125,2.8739149305555554,1.3734402126736112,1.9428643120659723
1042,00:00:34.700,1.343984584393289,2.6740270543981484,7.15423583984375,4.163994683159722,1.7400241427951388,2.1180623372395835
1043,00:00:34.733,0.8277180184098163,1.9726607711226851,7.0245361328125,2.572292751736111,1.5435926649305556,1.8020968967013888
1044,00:00:34.767,0.8299551622559517,2.125018084490741,7.6263427734375,2.749301486545139,1.7027180989583333,1.92303466796875
1045,00:00:34.800,1.1184166803151037,2.6705570927372686,8.582661946614584,4.247483995225695,1.7638685438368056,2.0003187391493054
1046,00:00:34.833,1.1958532928319594,2.9243593569155095,9.93499755859375,4.291415744357639,2.154513888888889,2.3271484375
1047,00:00:34.867,0.9218548775815402,2.5291680230034723,9.122212727864584,3.4401719835069446,2.0638902452256946,2.0834418402777777
1048,00:00:34.900,0.8635528921816239,2.456922743055556,9.585673014322916,3.330837673611111,2.0157063802083335,2.0242241753472223
1049,00:00:34.933,1.1170263298927698,2.9224175347222228,9.117024739583334,4.523145887586805,2.0053168402777777,2.2387898763020835
1050,00:00:34.967,1.156567617737396,3.0045866789641202,8.487548828125,4.490078396267361,2.099948459201389,2.423733181423611
1051,00:00:35.000,0.8394099512254977,2.4743132414641202,8.19183349609375,3.489529079861111,1.8659803602430556,2.0674302842881946
1052,00:00:35.033,0.7866026961441639,2.537737811053241,9.2242431640625,3.119167751736111,2.0930718315972223,2.400973849826389
1053,00:00:35.067,1.049788855524522,3.325984248408565,10.206502278645834,4.559421115451389,2.399997287326389,3.0185343424479165
1054,00:00:35.100,1.3334308712723444,4.099916811342593,11.363423665364584,5.723436143663195,2.9228922526041665,3.6534220377604165
1055,00:00:35.133,0.8494846739557889,3.560996726707176,11.010640462239584,5.086927625868055,2.6128607855902777,2.9832017686631946
1056,00:00:35.167,0.6826927839784468,2.8741319444444446,9.62890625,3.677585177951389,2.278659396701389,2.6661512586805554
1057,00:00:35.200,2.170827353590672,6.46776439525463,11.295979817708334,12.50784640842014,2.6805419921875,4.21490478515625
1058,00:00:35.233,0.739015152740468,2.7112946686921298,8.542887369791666,3.2844712999131946,2.19439697265625,2.6550157335069446
1059,00:00:35.267,0.7747452761862147,2.77117919921875,7.370402018229167,3.5503065321180554,2.2033216688368054,2.559909396701389
1060,00:00:35.300,0.9845877997643193,2.5621021412037037,7.242431640625,3.2125244140625,2.12823486328125,2.345547146267361
1061,00:00:35.333,0.20183429642028902,2.566401728877315,7.603861490885417,3.3692491319444446,2.135009765625,2.1949462890625
1062,00:00:35.367,0.1773317288072312,2.3599559642650463,5.70159912109375,2.888461642795139,2.09674072265625,2.09466552734375
1063,00:00:35.400,12.009461649738784,43.16832139756945,109.18121337890625,50.05906846788194,45.797878689236114,33.64801703559028
1064,00:00:35.433,0.36269031384425654,4.935745804398148,16.02569580078125,6.268439398871528,4.473442925347222,4.065355088975695
1065,00:00:35.467,0.31584497567290415,4.51600025318287,15.77667236328125,5.727945963541667,4.099690755208333,3.720364040798611
1066,00:00:35.500,0.8611029151781904,4.3905458803530095,13.90380859375,5.706156412760417,3.7344563802083335,3.7310248480902777
1067,00:00:35.533,0.911550423077117,4.698004828559028,14.773661295572916,5.857944064670139,4.182996961805555,4.053073459201389
1068,00:00:35.567,1.2136133080919398,6.245236997251157,14.960428873697916,8.34732394748264,5.013400607638889,5.374986436631945
1069,00:00:35.600,0.934072246011971,5.463663736979167,15.633138020833334,6.633890787760417,5.293138292100695,4.463962131076389
1070,00:00:35.633,0.9917499561642374,6.03172923900463,16.433817545572918,7.689242892795139,5.495022243923611,4.910922580295139
1071,00:00:35.667,1.1294533679606176,6.422207302517361,18.564351399739582,8.066385904947916,5.971449110243055,5.228786892361111
1072,00:00:35.700,1.0959454373988908,6.196512858072917,18.813374837239582,7.529127332899305,5.704115125868055,5.356296115451389
1073,00:00:35.733,0.874359674247675,5.0525738751446765,16.994120279947918,4.985209147135417,5.494160970052083,4.678351508246528
1074,00:00:35.767,0.9104298958588324,5.109625922309028,18.460591634114582,5.211113823784722,5.481418185763889,4.636345757378472
1075,00:00:35.800,1.0317876903003471,5.386049623842593,20.079243977864582,5.850918240017361,5.405280219184028,4.901950412326389
1076,00:00:35.833,1.1272686352780328,5.814152470341436,15.261332194010416,7.212226019965278,5.1683349609375,5.061896430121528
1077,00:00:35.867,0.8707482583632031,4.90410472728588,13.663431803385416,5.601250542534722,4.570895724826389,4.540167914496528
1078,00:00:35.900,0.8999989985305622,5.2311582212094905,14.356892903645834,6.508612738715278,4.554294162326389,4.630567762586805
1079,00:00:35.933,1.1160257801503766,6.09687183521412,16.02569580078125,7.445048014322917,5.693671332465278,5.151896158854167
1080,00:00:35.967,1.2131344779727136,6.434488932291667,15.316670735677084,8.364874945746529,5.679673936631945,5.258917914496528
1081,00:00:36.000,0.9607158373861937,5.2823305483217595,19.326985677083332,5.974514431423611,4.866339789496528,5.006137424045139
1082,00:00:36.033,0.85238090606225,4.605717411747685,16.5081787109375,5.1251220703125,4.347439236111111,4.344590928819445
1083,00:00:36.067,0.971373154618697,4.856232819733796,14.638773600260416,5.784389919704861,4.412156846788195,4.372151692708333
1084,00:00:36.100,1.0676784005838071,5.040371365017362,15.667724609375,6.396389431423611,4.400953504774305,4.323771158854167
1085,00:00:36.133,1.0885725711366019,5.068974247685185,14.346516927083334,6.248446994357639,4.811815049913195,4.146660698784722
1086,00:00:36.167,0.892730607228939,4.3525571469907405,17.806905110677082,4.70263671875,4.621412489149305,3.7336222330729165
1087,00:00:36.200,0.9282990490749344,4.3769712094907405,16.566975911458332,4.5438232421875,4.737799750434028,3.8492906358506946
1088,00:00:36.233,1.1657854481919983,5.015903049045139,16.68975830078125,6.002800835503472,4.949761284722222,4.095147026909722
1089,00:00:36.267,0.9844491670086153,4.422743055555556,16.333516438802082,4.892693413628472,4.613681369357639,3.7618543836805554
1090,00:00:36.300,0.8428632582919015,4.058109989872685,16.037801106770832,4.308803982204861,4.38494873046875,3.4805772569444446
1091,00:00:36.333,0.9786644073961169,4.519443088107639,14.97772216796875,5.465691460503472,4.236043294270833,3.856594509548611
1092,00:00:36.367,1.1967944305112235,5.30059814453125,16.407877604166668,7.042582194010417,4.710822211371528,4.148390028211805
1093,00:00:36.400,1.0074771907263267,4.6904296875,13.34869384765625,5.179239908854167,4.80926513671875,4.082784016927083
1094,00:00:36.433,0.9332623777427111,4.448002567997686,13.080647786458334,5.265414767795139,4.507954915364583,3.5706380208333335
1095,00:00:36.467,0.943819250274937,4.35443115234375,12.214253743489584,5.43115234375,4.210320366753472,3.4218207465277777
1096,00:00:36.500,1.0310195339457549,4.7188585069444455,13.86749267578125,6.096611870659722,4.480448404947917,3.5795152452256946
1097,00:00:36.533,0.9449095043911399,4.597222222222222,14.403584798177084,5.686489529079861,4.595391167534722,3.5097859700520835
1098,00:00:36.567,0.9500491578188609,4.907886646412037,17.4835205078125,5.800021701388889,5.195502387152778,3.7281358506944446
1099,00:00:36.600,1.0361098517054763,5.479829011140047,16.330057779947918,7.060078938802083,5.193427191840278,4.185980902777778
1100,00:00:36.633,1.0502469611588714,5.86780689380787,16.120808919270832,7.606547037760417,5.5556640625,4.441209581163195
1101,00:00:36.667,1.0161099860105305,5.782482005931713,18.553975423177082,6.976413302951389,5.666063096788195,4.704969618055555
1102,00:00:36.700,1.0862994502704526,6.178096064814814,16.485697428385418,8.092515733506945,5.597893608940972,4.843878851996528
1103,00:00:36.733,0.8619894376349827,5.237481011284722,18.486531575520832,6.616339789496528,4.900994194878472,4.195109049479167
1104,00:00:36.767,0.9386199322049608,5.8613755967881955,18.301493326822918,7.573079427083333,5.522752549913195,4.488294813368055
1105,00:00:36.800,1.0466984263576538,6.4822003399884265,17.81036376953125,8.666029188368055,5.868821885850695,4.911749945746528
1106,00:00:36.833,1.1094224808284756,7.080919053819444,17.950439453125,9.668877495659721,6.4317626953125,5.142116970486111
1107,00:00:36.867,0.948579793874191,6.592212818287038,18.31878662109375,8.56976318359375,6.298204210069445,4.908671061197917
1108,00:00:36.900,0.9034671923519603,6.594319661458333,18.488260904947918,8.664055718315971,6.22918701171875,4.889716254340278
1109,00:00:36.933,1.0759471227091082,7.640803584346066,20.670674641927082,10.462592230902779,6.732645670572917,5.7271728515625
1110,00:00:36.967,1.1107547638962538,7.881677698206019,19.119466145833332,11.089436848958334,6.781833224826389,5.773763020833333
1111,00:00:37.000,1.0113745700184458,7.337660047743056,17.568257649739582,9.725050184461805,6.935343424479167,5.352586534288195
1112,00:00:37.033,0.9078448649420731,6.810359248408564,16.8402099609375,8.363633897569445,6.738918728298611,5.328525119357639
1113,00:00:37.067,0.9394724532546381,6.687703450520833,14.44854736328125,8.40045166015625,6.213270399305555,5.449388292100695
1114,00:00:37.100,1.2448709709388968,8.099668149594907,15.339152018229166,12.887125651041666,5.826436360677083,5.585442437065972
1115,00:00:37.133,0.8994277699223163,6.2266054506655095,15.052083333333334,9.202955457899305,4.88720703125,4.589653862847222
1116,00:00:37.167,0.9102705458227953,6.301059299045139,13.75335693359375,10.870198567708334,4.079901801215278,3.9530775282118054
1117,00:00:37.200,1.0389094983194322,6.602977611400462,13.765462239583334,11.111280653211805,4.092848036024305,4.604804144965278
1118,00:00:37.233,1.0858301249084226,6.759480794270833,14.732157389322916,10.949300130208334,4.556722005208333,4.772420247395833
1119,00:00:37.267,0.9408171174125333,6.135579427083333,13.90899658203125,9.233391655815971,4.706719292534722,4.466627332899305
1120,00:00:37.300,0.8669351757934525,5.861077202690972,13.15155029296875,7.712978786892361,5.108371310763889,4.761881510416667
1121,00:00:37.333,1.0859594338851528,6.862636990017362,13.15673828125,9.414313422309029,5.551859537760417,5.621738009982639
1122,00:00:37.367,1.2091145648180994,7.285050003616898,14.922383626302084,10.594523111979166,5.724595811631945,5.536031087239583
1123,00:00:37.400,0.9356640814572463,5.9959852430555545,15.55877685546875,7.728352864583333,5.33197021484375,4.927632649739583
1124,00:00:37.433,0.8771572788471629,5.38074634693287,14.06463623046875,6.869432237413195,4.5379638671875,4.734842936197917
1125,00:00:37.467,1.1726121498345345,6.104634602864583,12.973429361979166,8.65909152560764,4.764411078559028,4.890401204427083
1126,00:00:37.500,1.0441831142881788,5.1515322084780095,11.539815266927084,7.152384440104167,4.076348198784722,4.225863986545139
1127,00:00:37.533,0.8679207150919128,4.295789930555555,9.518229166666666,5.748012966579861,3.57830810546875,3.5610487196180554
1128,00:00:37.567,0.8637707238589212,3.9530390986689814,10.19439697265625,5.066331651475695,3.4784071180555554,3.3143785264756946
1129,00:00:37.600,1.1491853609098632,4.588869448061343,13.077189127604166,6.316338433159722,3.786831325954861,3.6634385850694446
1130,00:00:37.633,1.1271934431238497,4.269773130063657,11.43951416015625,5.983690049913195,3.44366455078125,3.3819647894965277
1131,00:00:37.667,1.11090951227603,3.4539975766782405,10.0958251953125,4.35394287109375,3.10235595703125,2.9056939019097223
1132,00:00:37.700,1.5295180990183184,3.155967429832176,9.53033447265625,3.7972479926215277,2.901706271701389,2.768948025173611
1133,00:00:37.733,0.035200307853744395,0.4220377604166667,1.6739908854166667,0.6207953559027778,0.2545233832465278,0.3907945421006944
1134,00:00:37.767,0.009065505254860644,0.10768636067708333,0.9891764322916666,0.2119072808159722,0.04922824435763889,0.06192355685763889
1135,00:00:37.800,31.622057412017565,41.24076560691551,102.84840901692708,50.369533962673614,41.52928331163194,31.82347954644097
1136,00:00:37.833,0.238613069262756,2.6960042317708335,11.519063313802084,3.4610120985243054,2.760219997829861,1.8667805989583333
1137,00:00:37.867,0.16783219181834597,1.9909803602430556,8.60687255859375,2.3505859375,2.01910400390625,1.6032511393229167
1138,00:00:37.900,0.9207163047801332,1.8551454897280089,6.7962646484375,3.2417127821180554,1.1554836697048612,1.1682400173611112
1139,00:00:37.933,0.8532786663772944,1.6597764756944446,6.97265625,2.3021104600694446,1.3875664605034723,1.2896525065104167
1140,00:00:37.967,0.7964984067540489,1.7128137659143519,6.746114095052083,2.0915459526909723,1.7275051540798612,1.3193901909722223
1141,00:00:38.000,0.9790470877703289,2.2217610677083335,7.586568196614583,2.9296807183159723,2.0798272026909723,1.6557752821180556
1142,00:00:38.033,1.1524806773756557,2.8650354456018516,10.80657958984375,3.6957939995659723,2.605990939670139,2.2933213975694446
1143,00:00:38.067,0.8950862688617107,2.839613172743056,12.6068115234375,3.3190171983506946,2.8937852647569446,2.3060370551215277
1144,00:00:38.100,0.7916975855531531,3.1697026005497686,13.8726806640625,3.5843641493055554,3.3067220052083335,2.6180216471354165
1145,00:00:38.133,0.9836214724700252,4.433286313657407,17.568257649739582,4.919209798177083,4.357048882378472,4.023600260416667
1146,00:00:38.167,1.1747015009001063,5.87677906177662,21.6339111328125,7.226671006944445,5.23486328125,5.168802897135417
1147,00:00:38.200,1.0557199335097356,6.142329463252316,22.94647216796875,6.636338975694445,5.892096625434028,5.898552788628472
1148,00:00:38.233,0.9615543758623332,6.265821668836806,25.215352376302082,6.678500705295139,6.085198296440972,6.033766004774305
1149,00:00:38.267,0.9934709545720126,6.696684660734953,26.5521240234375,7.843756781684028,6.114373101128472,6.131924099392361
1150,00:00:38.300,1.0715411879952517,7.349593551070602,23.36151123046875,9.12851291232639,6.42413330078125,6.496134440104167
1151,00:00:38.333,0.9840750845476127,7.2050351743344905,24.300537109375,8.062974717881945,7.089748806423611,6.462381998697917
1152,00:00:38.367,0.9347049426485318,7.26805736400463,25.4937744140625,8.367112901475695,7.280097113715278,6.156962076822917
1153,00:00:38.400,1.056289992568229,7.972190574363425,25.132344563802082,9.729410807291666,7.790859646267361,6.39630126953125
1154,00:00:38.433,1.2050891108985038,8.576289424189815,24.791666666666668,11.531934950086805,7.62957763671875,6.567355685763889
1155,00:00:38.467,0.9987030522420867,7.140019169560186,23.39263916015625,8.452385796440971,7.019883897569445,5.947787814670139
1156,00:00:38.500,0.8921103485978638,6.086638274016203,22.33428955078125,7.24163818359375,6.15814208984375,4.860134548611111
1157,00:00:38.533,1.0411786464775101,5.962047435619212,21.450602213541668,7.874165852864583,5.530198838975695,4.481777615017361
